Winter1jan;Winter2jan;Winter3Jan;Winter4Jan;Winter5Dec;Winter6jan;Winter7jan;Winter8Dec;Winter9Dec;Winter10Dec;Summer1Jul;Summer2Jul;Summer3Jul;Summer4Jul;Summer5Ag;Summer6Jul;Summer7Jul;Summer8Jul;Summer9Jul;Summer10Ag
-411;-207,933333333333;-785,885530626667;-2879,32;-530,042606366667;-223,4237424;-139,666666666667;-297,533333333333;-241,885530733333;-263,333333333333;-3483,08553033333;-174,933333333333;-203,5521974;-722,462830133333;-645,888002853333;-278,818864066667;-468,218864066667;-620,62374232;-206,4;-208,666666666667
-515,466666666667;-201,788249493333;-468,9521974;-1008,72;-479,3759397;-262,157075733333;-170,333333333333;-554,666666666667;-363,597985106667;-1645,53333333333;-1548,95219714;-62;-103,418864026667;-1642,223742;-728,919418;-125,218864053333;-689,152197316667;-641,682494818667;-241,666666666667;-75,2
-347,666666666667;-224,090409066667;-343,885530733333;-756,866666666667;-361,16898006;-431,557075733333;-270;-332,333333333333;-227,6;-2446,66666666667;-134,885530696667;-103,333333333333;-121,885530696667;-1533,49040869133;-2393,58608466667;-98,21886402;-82,0855306833333;-145;-155,333333333333;-78
-341,243165653333;-366,290409066667;-299,218864066667;-242,202168793333;-478,490409066667;-277,8237424;-203,666666666667;-291;-238;-495,4;-195,708424583333;-175,666666666667;-228,29450528;-2871,191874;-1447,98608466667;-275,5521974;-72,55219735;-633,466666666667;-52,2666666666667;-57,1529979653333
-458,957075733333;-767,557075733333;-438,48169432;-967,509273093333;-398,290409066667;-231,45899392;-111,133333333333;-291;-262;-297,32;-106;-602,6;-171;-2976,17594;-892,891579466667;-151,15219737;-88,55219737;-335;-41;-230,490409062667
-271,690409066667;-404,490409066667;-369,842606366667;-1301,04260656667;-281,2745808;-222;-142;-271,466666666667;-224,666666666667;-209;-162,666666666667;-2838,6;-237;-683,26610742;-602,96314294;-516,152197343333;-2237,55219708;-257,733333333333;-200,909119213333;-323,6237424
-1456,89040874667;-697,560912106667;-435,042606366667;-1626,04260666667;-937,066666666667;-203,333333333333;-142;-296,666666666667;-890,386666666667;-266,466666666667;-1486,66666666667;-78,3333333333333;-244,333333333333;-1578,21886366667;-554,5434783;-2380,152197;-2887,01190406667;-265,333333333333;-264,5759397;-156,157075723333
-2455,823742;-282;-2039,31824754;-906,909273153333;-239,333333333333;-1886,93333333333;-1148,26666666667;-332,333333333333;-3140,26666666667;-539;-2017,2;-448,8;-171;-887,858193126666;-589,18523614;-745,018863986667;-3041,46666666667;-174,133333333333;-820,442606446666;-52,82374237
-2472,35707533333;-273,933333333333;-1208,15707554667;-407,109273033333;-254,4;-4748,6;-2477,86666666667;-176,666666666667;-3424,66666666667;-374;-2544,73333333333;-90,3333333333333;-212,333333333333;-243,088394113333;-485,611617653333;-433,218864066667;-2786,2;-175;-110,042606394667;-95,4072433873333
-408,421727446667;-401;-313,4237424;-488,709273033333;-359,466666666667;-2395,33333333333;-185;-196,666666666667;-2821,73333333333;-327,333333333333;-404,666666666667;-164,4;-178,933333333333;-307,007808166667;-315,218864066667;-895,685530653334;-41;-352,333333333333;-77,3951031726667;-264,026666666667
-399,913109446667;-482,666666666667;-700,62374232;-695,28169432;-233,698081813333;-1438;-107,666666666667;-400,462830293333;-494,666666666667;-409,066666666667;-412,333333333333;-120,666666666667;-63,6666666666667;-214,3759397;-1640,95219716;-341,471611426667;-225,933333333333;-334,31043948;-135,11538421;-416,666666666667
-314,485530733333;-201,266666666667;-185,757075733333;-225,3759397;-353,957075733333;-388,4;-207,466666666667;-845,62374232;-377;-286,666666666667;-300,333333333333;-155,287545613333;-190,93131844;-254,3759397;-1037,8855306;-814,533333333333;-551,2;-313,1521974;-230,1521974;-355,333333333333
-498,085530733333;-174;-312,157075733333;-124,3759397;-982,557075626667;-198;-2025;-575,157075733333;-484,850732466667;-326,264651773333;-129;-93,55219735;-108,218864023333;-143,948360963333;-204,62087896;-85;-293,3681316;-126,885530696667;-1526,552197;-232,333333333333
-322,05769212;-295;-328,290409066667;-100,375939718;-344,2237424;-313;-1085,67857102667;-576,005793213334;-546,485530733333;-471,144524573334;-82,4589939;-93,55219735;-114,548360956667;-82,128696334;-73,4;-112,360912102667;-605,618863923333;-85,55219735;-1562,48553033333;-1189,06283013333
-320,933333333333;-345,666666666667;-267,157075733333;-103,327222206;-447,490409066667;-416,133333333333;-650,885530733334;-373,92485996;-324,018864066667;-300,7759397;-112,674474815333;-724,87872783;-300,9759397;-133,709273055333;-212,333333333333;-376,8237424;-72,55219735;-161,55219737;-518,317399026667;-1519,49040876533
-466,333333333333;-692,11538424;-366,490409066667;-608,40407776;-466,580576746667;-299,533333333333;-443,218864066667;-213,5521974;-323,885530733333;-373,3759397;-379,3759397;-1332,164442;-451,642606366667;-201,718247618667;-346,651079786667;-275,490409066667;-72,55219735;-263,301464933333;-175;-204,823742394
-314,666666666667;-454,885530733333;-295,941247466667;-897,133333333333;-452,205530733333;-354,035492906667;-282,018864066667;-221,5521974;-258,24175792;-371,27245988;-829,994987506667;-1378,09777533333;-408,709273033333;-184,490409056667;-303,8237424;-300,490409066667;-186,218864053333;-167,333333333333;-287,8;-293,157075733333
-388,570647666667;-265,1521974;-200;-382,360912106667;-444,6321974;-424,7437424;-118,018864043333;-321,597985106667;-285,666666666667;-334,807914133333;-1341,04693733333;-1327,8192046;-374,03070204;-2193,52520736;-402,290409066667;-323,260555553333;-354,770146493333;-175,333333333333;-359,666666666667;-187,157075729333
-339,7759397;-262,285530733333;-327,8;-219,157075733333;-270,5521974;-439,757075733333;-107,53131841;-309;-505,52;-487;-1333,164442;-924,741496666667;-316,217543726667;-760,709273113333;-238,8237424;-199,226778166667;-148,639329266;-73;-352;-52,82374237
-244,3759397;-353,5521974;-180,4;-203,157075733333;-253,218864066667;-488,490409066667;-365,493333333333;-389,2;-393,066666666667;-407,050732466667;-1276,23110866667;-171;-299,3521974;-204,99536304;-194,8237424;-248,979776113333;-52,82374237;-81;-98,6;-45,995209138
-296,042606366667;-529,827838613333;-276,12086972;-282,6237424;-372,827838613333;-1825,49040866667;-384,677746453333;-465;-169;-253,5521974;-1220,94557833333;-349,4;-1073,00117677333;-243,885530733333;-228,2745808;-274,3759397;-90,1570757133333;-205,666666666667;-52,2666666666667;-139,352197363333
-399,3759397;-619,8;-440,3759397;-492,54810114;-417,266666666667;-1458,28249466667;-243,157075733333;-513,533333333333;-205,133333333333;-266,885530733333;-724,911564666667;-390,666666666667;-1468,83110866667;-273,724859968;-251,933333333333;-504,842606448667;-153,490409066667;-175,666666666667;-74,6666666666667;-489,434692266667
-347,042606366667;-787,957075653333;-474,442606366667;-269,042606366667;-786,443772813333;-399,007914133333;-275,157075733333;-1123,73333333333;-238;-291,818864066667;-91,3333333333333;-573,517746369333;-1436,8540026;-155,134181866;-214;-237,27245988;-375,957075733333;-235,02556382;-209;-491,709273033333
-985,358289933333;-321,64462132;-453,787690213333;-153,340446886667;-411,885530733333;-458,170409066666;-329,16898006;-701,666666666667;-429,933333333333;-342,782050906667;-100,64644276;-182,8237424;-1033,1909936;-516,164035289333;-265,333333333333;-123,76474848;-357,607914133333;-169,709273049333;-678,133333333333;-283,042606366667
-690,62374232;-297,3759397;-304,5521974;-155,218864066667;-319,199440726667;-448,477075733333;-383,242606366667;-543,533333333333;-468,333333333333;-391,333333333333;-288,642606366667;-196,157075733333;-687,357075653333;-92,37593973;-170;-191,1840658;-66,6666666666667;-100,042606394667;-173,733333333333;-205,3759397
-252,8237424;-328,442606366667;-204,345237746667;-232,5521974;-458,042606366667;-331,490409066667;-403,313109446667;-417,266666666667;-631,811904413333;-442,8;-348,3759397;-226,290409066667;-333,570995013333;-177,309273035333;-170;-392,218864066667;-69,7084245466667;-200,709273033333;-43,1034798233333;-190,65158096
-366,490409066667;-588,042606366667;-443,666666666667;-462,770146493333;-611,042606366667;-376,593888886667;-435,218864066667;-340;-523,5521974;-371;-439,709273033333;-254,490409066667;-379,3759397;-224,709273033333;-211,333333333333;-294,885530733333;-114,01119123;-297,3759397;-72,55219735;-222,243165653333
-387,157075733333;-458,340446886667;-496,333333333333;-571,5521974;-527,881434473333;-292,3759397;-604,581182866666;-340;-516,08960842;-371;-529,709273033334;-419,862830293333;-529,709273033334;-321,885530733333;-405,775091253334;-277,085530733333;-209,642606366667;-183,286832488;-243,53886405;-2129,66666666667
-381,121582826667;-393,286485193333;-387,333333333333;-272,5521974;-624,490409066667;-286,069943806667;-797,68175632;-1011,4;-1258,04260646667;-378,8;-302,512955586667;-244;-317,1521974;-284,466107393333;-837,285530626667;-264,7521974;-457,042606366667;-196;-278,218864066667;-1148
-380,333333333333;-373,8237424;-556,72949696;-272,5521974;-841,562733586667;-399,442606366667;-756,9434783;-476,933333333333;-2101,7481012;-494,788249493333;-130,266666666667;-257,933333333333;-145,08553071;-111,334181846;-910,218863933333;-81,9449778753333;-288,3759397;-56,8510797726667;-272,885530733333;-70,7333333333333
-297,466666666667;-373,8237424;-340,357075733333;-272,5521974;-406,5521974;-503,5759397;-763,5434783;-826,85769212;-380,2237424;-466,490409066667;-97,8;-251;-72,1382780566667;-113,442606366667;-1988,21886372;-141,823742382;-162,129043646667;-52,82374237;-120,95219736;-230,418864066667
-386,133333333333;-521,157075733333;-275,593888886667;-305,885530733333;-351,218864066667;-883,214767726667;-1242,61014488667;-1052,75219729333;-412,732166906667;-540,3437424;-178,333333333333;-271,09424544;-49,8666666666667;-226,3759397;-220,797985106667;-295,8237424;-129,8;-737,890408954;-66,62087894;-284,5521974
-530;-664,690409066667;-444,5759397;-627,9521974;-325,885530733333;-630,490409066667;-818,955382626666;-407,418864066667;-302,222941753333;-392,2237424;-323,121582826667;-2314,62374208;-188,666666666667;-262,979776113333;-220,290409066667;-100,157075705333;-281,586666666667;-579,290408976666;-54;-478,7921974
-489,540292986667;-325,157075733333;-369,709273033333;-954,3268748;-543,01886404;-2214,42374208;-807,0956756;-2090,27377997333;-282,285530733333;-1874,55707546667;-2016,09040874667;-940,62374232;-2487,66666666667;-823,35219732;-1501,02374221333;-197,490409064667;-383,333333333333;-197,490409064667;-242,826666666667;-415,298864066667
-596,5521974;-241;-402,705195346667;-287,9037424;-836,40423152;-2599,6037302;-807,0956756;-1207,70927313333;-394,25435688;-2697,49040866667;-1886,73418154;-423,557075733333;-2122,53333333333;-370,1521974;-2424,75707533333;-165,96151926;-578;-177,607914133333;-354,061464933333;-846,1820508
-412,5521974;-241;-450,218864066667;-830,948687146667;-265,8237424;-935,003277086667;-888,495675626667;-300,1759397;-378,709273033333;-1010,85491613333;-206,242606368667;-322,090409066667;-142;-290,591025453333;-1546,823742;-206,5521974;-735,560912053333;-81;-211,88553072;-236,2
-282,799440726667;-279,333333333333;-276,018864066667;-405,3759397;-317,490409066667;-1100,84260644667;-994,883925333333;-308,467515193333;-451,881434473333;-540,188249493333;-167,042606366667;-737,89424536;-97,8666666666667;-640,666666666667;-1188,33227273333;-383,64644278;-333,8237424;-172;-89,5248599446667;-311,826778166667
-391,242606366667;-526,666666666667;-354,421727446667;-589,3759397;-420,8237424;-503,509273033333;-1249,66780962667;-430,957075733333;-590,157075733333;-542,695353753334;-259,52485996;-397,16;-639,666666666667;-1387,23809533333;-277,7521974;-772,17593976;-600,35707568;-424;-124,3759397;-481,042606366667
-560,3759397;-472,333333333333;-439,3759397;-1133,56802566;-322,090409066667;-653,909273033333;-617,490409066667;-491,807113553334;-514,45899392;-570,4559397;-421,99536304;-484,231611426667;-689,324358786667;-1530,812245;-452,20644278;-355,3759397;-652,023742346667;-331,666666666667;-200,605793213333;-570,7759397
-512,92722222;-286,4481104;-318,642606366667;-401,782050906667;-437,305995946667;-1070,92520734667;-1360,28462661333;-707,205530733333;-556,333333333333;-1626,37511756;-605,088394113333;-425,466107393333;-643,88960842;-2151,67891166667;-660,869273033333;-522,8585406;-640,8237424;-423,062830293333;-352,3411415;-541,709273033333
-1058,89040896;-284,3759397;-584,1759397;-362;-313,00407776;-601,75506078;-1647,65485166667;-571,493444833333;-585,2;-2093,611663;-508,3759397;-500,309273033334;-505,7759397;-2384,88227733333;-443,709273033333;-273,490409066667;-500,247243413333;-774,957075653333;-545,709273033333;-366,042606366667
-362,788249493333;-373,109273033333;-494,3759397;-698,65899384;-341,557075733333;-1033,77593978;-1760,82727253333;-535,3759397;-870,974228133333;-2059,145492;-599,362606366667;-543,042606366667;-519,042606366667;-2752,77593998;-423,539126546667;-308,27245988;-322;-298,6237424;-440,01119124;-276,493444833333
-362;-519,3759397;-389,82434954;-301,2237424;-495,904328346667;-451,5759397;-1661,49777533333;-576,709273033334;-1665,61552206667;-2080,31279933333;-563,042606366667;-534,76202042;-572,029273033334;-535,3759397;-460,357075733333;-939,46610744;-313,933333333333;-417,398833573333;-417,587690213333;-345,591025453333
-394,080585973333;-714,709273033333;-518,490409066667;-708,490409066667;-539,709273033334;-589,709273033334;-791,007979653334;-649,042606366667;-2192,45485166667;-2106,51167404;-655,7759397;-584,490409066667;-444,24462132;-544,909273033334;-2595,95707538667;-1306,5562752;-366,125660586667;-426,309273033334;-418,3759397;-559,621226273333
-401,218864066667;-495,827125473334;-496,088394113334;-578,44462132;-519,3759397;-662,042606366667;-645,88960842;-1112,44260644667;-1789,388185;-939,919418;-536,269943806667;-627,493444833333;-556,27245988;-692,3759397;-608,60156164;-747,509273133333;-557,088394113334;-485,40327714;-503,081434473333;-582,3759397
-462,5521974;-403,799440726667;-393,7759397;-403,01119124;-520,066107393334;-550,421727446667;-468,72722222;-605,467515193333;-959,872538446666;-1373,45275133333;-645,101358933333;-649,042606366667;-528,042606366667;-691,615027653334;-1022,53512742667;-539,709273033334;-729,709273033333;-540,885530733334;-540,474474833334;-539,709273033334
-339,03852868;-300,509273033333;-582,709273033333;-393,5521974;-337,085530733333;-649,96202042;-451,357075733333;-580,997857906667;-766,465794793333;-956,786084666666;-1068,44260644667;-535,3759397;-1035,76260644667;-536,5521974;-1665,988185;-392,75506078;-427,242606366667;-407,59727196;-533,1759397;-405,3759397
-284,3759397;-297,042606366667;-403,01119124;-777,218863986667;-412,63347796;-498,509273033334;-586,007808166667;-785,171862053333;-850,986084666666;-1339,719418;-538,842606366667;-1068,44260644667;-495,042606366667;-528,59536304;-1798,30847473333;-555,799440726667;-405,3759397;-418,757075733333;-800,44644284;-305,607113553333
-333,939126546667;-523,939126546667;-445,218864066667;-533,885530733333;-528,8237424;-427,3759397;-548,3759397;-843,242606406666;-900,586084666666;-1096,80897852;-621,709273033333;-500,1759397;-535,3759397;-535,3759397;-2180,931663;-459,626778166667;-395,91694586;-563,8237424;-405,3759397;-381,2868325
-462,157075733333;-443,191526626667;-452,43681316;-671,885530733334;-458,8237424;-537,242606366667;-582,7759397;-1048,84260642667;-1053,58608466667;-600,902313393333;-614,3759397;-524,3759397;-630,709273033333;-586,709273033334;-2384,809214;-305,042606366667;-401,597985106667;-348,357075733333;-426,042606366667;-438,157075733333
-329,157075733333;-113,885530696667;-146,866666666667;-209,643772813333;-563,8237424;-649,042606366667;-643,52485996;-638,042606366667;-998,586084666666;-563,042606366667;-587,605793213333;-536,3759397;-620,709273033333;-664,709273033333;-1028,80167165333;-552,309273033334;-656,333333333333;-403,882494933333;-566,777954653333;-456,2237424
-326,666666666667;-72,55219735;-231;-162;-292,243165653333;-585,570995013333;-536,7521974;-572,042606366667;-997,44780676;-657,509273033333;-762,042606466666;-693,202606366667;-630,805793213334;-649,5759397;-947,2800888;-477,339126546667;-517,2;-394;-515,157075733333;-473,502313393334
-162;-72,55219735;-129,666666666667;-145,866666666667;-41;-496,6237424;-473,427838613333;-494,709273033334;-931,505498693333;-550,042606366667;-535,3759397;-579,5359397;-438,5759397;-1073,30927311333;-1440,519418;-437,490409066667;-241;-362;-335,088394113333;-493,6959397
-97,4666666666667;-157,057692096667;-41;-41;-123,666666666667;-381,8237424;-382,266666666667;-413,3759397;-834,186084666666;-535,3759397;-557,3759397;-530,64644278;-535,3759397;-546,799440726667;-939,919418;-500,698081813333;-214,666666666667;-821,8;-205,885530716667;-340,340446886667
-154,666666666667;-332;-154,666666666667;-332;-196;-59,2472433873333;-448,8;-419,215828266667;-589,557099133333;-455,709273033333;-624,902313393333;-889,909273073334;-579,3759397;-879,65027916;-939,919418;-204,933333333333;-162;-314;-72,55219735;-375,485530733333
